wkt_geom,protected,denotation,ref:gid,ref:INSPIRE,natural,name,species:pl,species,url:crfop
Point (15.52764623237858821 51.93960294903689601),yes,natural_monument,58602,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52761174687913481 51.93962910380919595),yes,natural_monument,58601,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52762480205383966 51.93956002696451435),yes,natural_monument,58604,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52760084916460492 51.93959117156284577),yes,natural_monument,58603,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52744725217602095 51.93962523604573533),yes,natural_monument,58606,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52756425753612213 51.93957677441486709),yes,natural_monument,58605,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52738639250766539 51.9395763807598172),yes,natural_monument,58608,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52742482965749993 51.93959515136661054),yes,natural_monument,58607,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.50132542042097761 51.93725022711618777),yes,natural_monument,58610,PL.ZIPOP.1393.PP.0862011.1128,tree,brak,Miłorząb dwuklapowy,Ginkgo biloba,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1128
Point (15.48615328844384997 51.93104497152972954),yes,natural_monument,58609,PL.ZIPOP.1393.PP.0862011.1127,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1127
Point (15.80678524433684196 52.45243287326483994),yes,natural_monument,145233,PL.ZIPOP.1393.PP.0803042.1356,tree,Tilia,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0803042.1356
Point (15.01533673436327021 51.75486481222453961),yes,natural_monument,145232,PL.ZIPOP.1393.PP.0811043.1213,tree,Theodor,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811043.1213
Point (15.88299366413864711 52.32330060658691195),yes,natural_monument,145237,PL.ZIPOP.1393.PP.0803063.1206,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0803063.1206
Point (15.85749998477795053 52.38194447836232115),yes,natural_monument,145236,PL.ZIPOP.1393.PP.0803063.1205,tree,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0803063.1205
Point (15.52791998176594568 51.93971324626199504),yes,natural_monument,58584,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52792944912647499 51.93971883445091464),yes,natural_monument,58583,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52797169916091313 51.93970334619100271),yes,natural_monument,58586,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52791192570508372 51.9397063500861762),yes,natural_monument,58585,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52778776621444301 51.9396816293605994),yes,natural_monument,58588,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52784998554645668 51.93971666809954968),yes,natural_monument,58587,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.5277328576679583 51.93967442944300927),yes,natural_monument,58590,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52774594541441111 51.93969533068655409),yes,natural_monument,58589,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52783375867691973 51.93960830637987414),yes,natural_monument,58592,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52769553752457377 51.9396412056036354),yes,natural_monument,58591,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52779589571120411 51.93961600614162677),yes,natural_monument,58594,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52779561357506921 51.93961023927405307),yes,natural_monument,58593,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52778136875572557 51.9396250247935356),yes,natural_monument,58596,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52777295426950133 51.93961334923593398),yes,natural_monument,58595,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52774161982469359 51.93956860512732732),yes,natural_monument,58598,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.52776074430626174 51.93962252627819254),yes,natural_monument,58597,PL.ZIPOP.1393.PP.0862011.1126,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1126
Point (15.16427938145179866 51.74469804067646805),yes,natural_monument,58266,PL.ZIPOP.1393.PP.0811102.1193,tree,Stefan,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1193
Point (15.16171797519499442 51.74794411133706262),yes,natural_monument,58265,PL.ZIPOP.1393.PP.0811102.1192,tree,Krystyna,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1192
Point (15.12661977241799249 51.60906992247878833),yes,natural_monument,58268,PL.ZIPOP.1393.PP.0811102.1196,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1196
Point (15.14917420273579118 51.59972133804481587),yes,natural_monument,58267,PL.ZIPOP.1393.PP.0811102.1195,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1195
Point (15.14393756231172894 51.61206444431938678),yes,natural_monument,58270,PL.ZIPOP.1393.PP.0811102.1199,tree,brak,Buk pospolity,Fagus sylvatica,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1199
Point (15.08406777336064053 51.59395659385192801),yes,natural_monument,58269,PL.ZIPOP.1393.PP.0811102.1197,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1197
Point (15.17171607088709173 51.75211122790285145),yes,natural_monument,58272,PL.ZIPOP.1393.PP.0811102.1200,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1200
Point (15.17191998566086752 51.75225088009052143),yes,natural_monument,58271,PL.ZIPOP.1393.PP.0811102.1200,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1200
Point (15.17071210662978942 51.75225944182758298),yes,natural_monument,58274,PL.ZIPOP.1393.PP.0811102.1200,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1200
Point (15.17118044144029199 51.75223854566942805),yes,natural_monument,58273,PL.ZIPOP.1393.PP.0811102.1200,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1200
Point (15.16989167601414046 51.75230511176577863),yes,natural_monument,58276,PL.ZIPOP.1393.PP.0811102.1200,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1200
Point (15.17048252235787764 51.75221577636349934),yes,natural_monument,58275,PL.ZIPOP.1393.PP.0811102.1200,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1200
Point (16.10778223806413223 51.93587406496239112),yes,natural_monument,58279,PL.ZIPOP.1393.PP.0812013.684,stone,brak,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0812013.684
Point (15.99205539665618581 51.85586335579937867),yes,natural_monument,58278,PL.ZIPOP.1393.PP.0812013.683,shrub,brak,Żywotnik olbrzymi,Thuja plicata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0812013.683
Point (16.13440678252005966 51.77936932688471927),yes,natural_monument,58281,PL.ZIPOP.1393.PP.0812013.686,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0812013.686
Point (16.13483504629475718 51.83389232446328521),yes,natural_monument,58280,PL.ZIPOP.1393.PP.0812013.685,stone,Jędrek,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0812013.685
Point (14.85934122628869325 51.67032269845322645),yes,natural_monument,58245,PL.ZIPOP.1393.PP.0811092.1025,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811092.1025
Point (14.85932402775968342 51.67034144027293507),yes,natural_monument,58244,PL.ZIPOP.1393.PP.0811092.1025,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811092.1025
Point (14.86308263235329186 51.67440080237208377),yes,natural_monument,58247,PL.ZIPOP.1393.PP.0811092.1027,tree,Dąb Maćka,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811092.1027
Point (14.86068543620080717 51.67068046317011465),yes,natural_monument,58246,PL.ZIPOP.1393.PP.0811092.1025,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811092.1025
Point (15.24449847128316726 51.66678203587714791),yes,natural_monument,58249,PL.ZIPOP.1393.PP.0811102.1184,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1184
Point (15.23148318975766813 51.65201629810828621),yes,natural_monument,58248,PL.ZIPOP.1393.PP.0811102.1183,tree,Rudolf,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1183
Point (15.15507405437804778 51.61370483047237201),yes,natural_monument,58251,PL.ZIPOP.1393.PP.0811102.1186,tree,brak,Choina kanadyjska,Tsuga canadensis,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1186
Point (15.14982461924090806 51.70153157209686157),yes,natural_monument,58250,PL.ZIPOP.1393.PP.0811102.1185,tree,Bartek,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1185
Point (15.15526300080424882 51.6148661249478522),yes,natural_monument,58253,PL.ZIPOP.1393.PP.0811102.1187,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1187
Point (15.15509758731891665 51.6148735684323654),yes,natural_monument,58252,PL.ZIPOP.1393.PP.0811102.1187,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1187
Point (15.13894675057108863 51.73676962529763301),yes,natural_monument,58259,PL.ZIPOP.1393.PP.0811102.1189,tree,Maciej,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1189
Point (15.13866295729217271 51.73656762285553867),yes,natural_monument,58258,PL.ZIPOP.1393.PP.0811102.1189,tree,Maciej,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1189
Point (15.13826430395147504 51.73696242187249794),yes,natural_monument,58261,PL.ZIPOP.1393.PP.0811102.1189,tree,Maciej,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1189
Point (15.13849770018435947 51.73668681892151966),yes,natural_monument,58260,PL.ZIPOP.1393.PP.0811102.1189,tree,Maciej,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1189
Point (15.16282443304807437 51.75089597872135982),yes,natural_monument,58264,PL.ZIPOP.1393.PP.0811102.1191,tree,Bogdan,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1191
Point (15.18182249756824653 51.75485388596200664),yes,natural_monument,58263,PL.ZIPOP.1393.PP.0811102.1190,tree,Hieronim,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811102.1190
Point (14.89570715451007388 51.63654060709653493),yes,natural_monument,58229,PL.ZIPOP.1393.PP.0811082.1019,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811082.1019
Point (14.80160432994606268 51.63002997864551702),yes,natural_monument,58228,PL.ZIPOP.1393.PP.0811082.1017,stone,Diabelski Kamień,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811082.1017
Point (14.84953003069616351 51.53126008379627621),yes,natural_monument,58231,PL.ZIPOP.1393.PP.0811082.1201,tree,brak,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811082.1201
Point (14.82763318339964798 51.63493868794135011),yes,natural_monument,58230,PL.ZIPOP.1393.PP.0811082.1020,tree,brak,Cis pospolity,Taxus baccata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811082.1020
Point (14.86600649968765175 51.66804932826093477),yes,natural_monument,58233,PL.ZIPOP.1393.PP.0811092.1021,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811092.1021
Point (14.86644933706553751 51.66795919479599775),yes,natural_monument,58232,PL.ZIPOP.1393.PP.0811092.1021,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811092.1021
Point (14.8669958415982908 51.66776696864146601),yes,natural_monument,58235,PL.ZIPOP.1393.PP.0811092.1021,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811092.1021
Point (14.86560526735591381 51.668305349379267),yes,natural_monument,58234,PL.ZIPOP.1393.PP.0811092.1021,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811092.1021
Point (14.89275373024748461 51.69059822195574583),yes,natural_monument,58237,PL.ZIPOP.1393.PP.0811092.1022,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811092.1022
Point (14.8671319674926572 51.66772478880515962),yes,natural_monument,58236,PL.ZIPOP.1393.PP.0811092.1021,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811092.1021
Point (14.86058707743442042 51.67047846002319034),yes,natural_monument,58239,PL.ZIPOP.1393.PP.0811092.1024,tree,brak,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811092.1024
Point (14.89969689867583114 51.6883996069319096),yes,natural_monument,58238,PL.ZIPOP.1393.PP.0811092.1023,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811092.1023
Point (14.85743695511519924 51.67064557235125477),yes,natural_monument,58241,PL.ZIPOP.1393.PP.0811092.1025,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811092.1025
Point (14.85848031755323184 51.67144145372674302),yes,natural_monument,58240,PL.ZIPOP.1393.PP.0811092.1025,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811092.1025
Point (14.85842695659755641 51.67043962369150734),yes,natural_monument,58243,PL.ZIPOP.1393.PP.0811092.1025,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811092.1025
Point (14.85750106226717548 51.67057917015651469),yes,natural_monument,58242,PL.ZIPOP.1393.PP.0811092.1025,tree,brak,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811092.1025
Point (14.81363656455996214 51.513016051506483),yes,natural_monument,58213,PL.ZIPOP.1393.PP.0811072.573,tree,Lipa Ciążowa,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811072.573
Point (14.87397482122491077 51.49097841258924291),yes,natural_monument,58212,PL.ZIPOP.1393.PP.0811072.572,tree,Lipa Przed Bajorkiem,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811072.572
Point (14.88101609716018636 51.52367379559282057),yes,natural_monument,58215,PL.ZIPOP.1393.PP.0811072.575,tree,Modrzewie Na Cmentarzu,Modrzew europejski,Larix decidua,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811072.575
Point (14.92881146554160843 51.484107578921666),yes,natural_monument,58214,PL.ZIPOP.1393.PP.0811072.574,tree,Dwójka,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811072.574
Point (14.88121149300364543 51.52355503222968736),yes,natural_monument,58217,PL.ZIPOP.1393.PP.0811072.575,tree,Modrzewie Na Cmentarzu,Modrzew europejski,Larix decidua,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811072.575
Point (14.8810552642297953 51.52361235550609564),yes,natural_monument,58216,PL.ZIPOP.1393.PP.0811072.575,tree,Modrzewie Na Cmentarzu,Modrzew europejski,Larix decidua,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811072.575
Point (14.97624828377814232 51.43006877292786783),yes,natural_monument,58219,PL.ZIPOP.1393.PP.0811072.577,tree,Za Kominem,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811072.577
Point (14.97646437975312139 51.42903946180091879),yes,natural_monument,58218,PL.ZIPOP.1393.PP.0811072.577,tree,Za Kominem,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811072.577
Point (14.97610397985979525 51.42985169397056922),yes,natural_monument,58221,PL.ZIPOP.1393.PP.0811072.577,tree,Za Kominem,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811072.577
Point (14.97620803803031464 51.43028238689399956),yes,natural_monument,58220,PL.ZIPOP.1393.PP.0811072.577,tree,Za Kominem,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811072.577
Point (14.9764480567943572 51.43022485223084317),yes,natural_monument,58223,PL.ZIPOP.1393.PP.0811072.577,tree,Za Kominem,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811072.577
Point (14.97604285825353898 51.42997531530487976),yes,natural_monument,58222,PL.ZIPOP.1393.PP.0811072.577,tree,Za Kominem,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811072.577
Point (14.88083232349711871 51.52347878962975614),yes,natural_monument,58225,PL.ZIPOP.1393.PP.0811072.578,tree,Dąb Przy Cmentarzu,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811072.578
Point (14.97669684135136592 51.42930177843035722),yes,natural_monument,58224,PL.ZIPOP.1393.PP.0811072.577,tree,Za Kominem,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811072.577
Point (15.01644148536136392 51.46094773354170826),yes,natural_monument,58227,PL.ZIPOP.1393.PP.0811072.580,tree,Wiąz Przy Oddziałowej,Wiąz szypułkowy,Ulmus laevis,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811072.580
Point (15.01543277708361046 51.45931548001550482),yes,natural_monument,58226,PL.ZIPOP.1393.PP.0811072.579,tree,Lipa Przy Oddziałowej,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0811072.579
Point (15.51375430714171166 51.9330846899288332),yes,natural_monument,58501,PL.ZIPOP.1393.PP.0862011.1097,tree,brak,Cis pospolity,Taxus baccata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1097
Point (15.51363794578475286 51.93302545380391422),yes,natural_monument,58500,PL.ZIPOP.1393.PP.0862011.1097,tree,brak,Cis pospolity,Taxus baccata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1097
Point (15.51373967547150556 51.93298249153380652),yes,natural_monument,58503,PL.ZIPOP.1393.PP.0862011.1097,tree,brak,Cis pospolity,Taxus baccata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0862011.1097
