ref:gid;ref:inspire;natural;name;species:pl;species;url:crfop;denotation;protected;leaf_type
100689;PL.ZIPOP.1393.PP.2013023.1671;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1671;natural_monument;yes;broadleaved
100690;PL.ZIPOP.1393.PP.2013023.1671;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1671;natural_monument;yes;broadleaved
100691;PL.ZIPOP.1393.PP.2013023.1671;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1671;natural_monument;yes;broadleaved
100692;PL.ZIPOP.1393.PP.2013023.1671;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1671;natural_monument;yes;broadleaved
100693;PL.ZIPOP.1393.PP.2013023.1671;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1671;natural_monument;yes;broadleaved
100694;PL.ZIPOP.1393.PP.2013023.1671;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1671;natural_monument;yes;broadleaved
100695;PL.ZIPOP.1393.PP.2013023.1671;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1671;natural_monument;yes;broadleaved
100696;PL.ZIPOP.1393.PP.2013023.1671;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1671;natural_monument;yes;broadleaved
100697;PL.ZIPOP.1393.PP.2013023.1671;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1671;natural_monument;yes;broadleaved
100698;PL.ZIPOP.1393.PP.2013023.1671;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1671;natural_monument;yes;broadleaved
100699;PL.ZIPOP.1393.PP.2013023.1671;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1671;natural_monument;yes;broadleaved
100700;PL.ZIPOP.1393.PP.2013023.1671;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1671;natural_monument;yes;broadleaved
100701;PL.ZIPOP.1393.PP.2013023.1671;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1671;natural_monument;yes;broadleaved
100702;PL.ZIPOP.1393.PP.2013023.1671;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1671;natural_monument;yes;broadleaved
100703;PL.ZIPOP.1393.PP.2013023.1671;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1671;natural_monument;yes;broadleaved
100704;PL.ZIPOP.1393.PP.2013023.1696;tree;;Klon pospolity; Acer platanoides;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1696;natural_monument;yes;broadleaved
100705;PL.ZIPOP.1393.PP.2013023.1698;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1698;natural_monument;yes;broadleaved
100706;PL.ZIPOP.1393.PP.2013023.1699;tree;;Wiąz pospolity; Ulmus minor;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1699;natural_monument;yes;broadleaved
100707;PL.ZIPOP.1393.PP.2013023.1700;tree;;Dąb szypułkowy ; Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1700;natural_monument;yes;broadleaved
100708;PL.ZIPOP.1393.PP.2013023.1898;tree;;Wiąz ; Ulmus sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1898;natural_monument;yes;broadleaved
100709;PL.ZIPOP.1393.PP.2013023.1966;tree;;Dąb czerwony ; Quercus rubra;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1966;natural_monument;yes;broadleaved
100710;PL.ZIPOP.1393.PP.2013023.1968;tree;;Jesion wyniosły ; Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1968;natural_monument;yes;broadleaved
100712;PL.ZIPOP.1393.PP.2013023.1975;tree;;Topola czarna ; Populus nigra;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1975;natural_monument;yes;broadleaved
100713;PL.ZIPOP.1393.PP.2013023.1983;tree;;Topola biała ; Populus alba;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.1983;natural_monument;yes;broadleaved
100714;PL.ZIPOP.1393.PP.2013023.2000;tree;;Wiąz ; Ulmus sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.2000;natural_monument;yes;broadleaved
100715;PL.ZIPOP.1393.PP.2013023.2011;tree;;Jesion wyniosły ; Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.2011;natural_monument;yes;broadleaved
100716;PL.ZIPOP.1393.PP.2013023.2023;tree;;Jesion wyniosły ; Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.2023;natural_monument;yes;broadleaved
100717;PL.ZIPOP.1393.PP.2013023.2032;tree;;Klon pospolity; Acer platanoides;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.2032;natural_monument;yes;broadleaved
100718;PL.ZIPOP.1393.PP.2013023.2033;tree;;Sosna amerykańska; Pinus strobus;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.2033;natural_monument;yes;needleleaved
100719;PL.ZIPOP.1393.PP.2013023.2034;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.2034;natural_monument;yes;broadleaved
100720;PL.ZIPOP.1393.PP.2013023.2036;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.2036;natural_monument;yes;broadleaved
100721;PL.ZIPOP.1393.PP.2013023.27;tree;;Klon pospolity; Acer platanoides;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.27;natural_monument;yes;broadleaved
100722;PL.ZIPOP.1393.PP.2013023.6025;tree;;Wiąz szypułkowy ; Ulmus laevis (Ulmus pedenculata, Ulmus effusa);http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.6025;natural_monument;yes;broadleaved
100723;PL.ZIPOP.1393.PP.2013023.6027;tree;;Wierzba biała ; Salix alba;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013023.6027;natural_monument;yes;broadleaved
100724;PL.ZIPOP.1393.PP.2013042.1725;tree;;Topola biała ; Populus alba;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013042.1725;natural_monument;yes;broadleaved
100725;PL.ZIPOP.1393.PP.2013042.1725;tree;;Topola biała ; Populus alba;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013042.1725;natural_monument;yes;broadleaved
100726;PL.ZIPOP.1393.PP.2013042.1725;tree;;Topola biała ; Populus alba;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013042.1725;natural_monument;yes;broadleaved
100728;PL.ZIPOP.1393.PP.2013052.1704;tree;;Kasztanowiec zwyczajny ; Aesculus hippocastanum;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1704;natural_monument;yes;broadleaved
100730;PL.ZIPOP.1393.PP.2013052.1706;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1706;natural_monument;yes;broadleaved
100732;PL.ZIPOP.1393.PP.2013052.1708;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1708;natural_monument;yes;needleleaved
100733;PL.ZIPOP.1393.PP.2013052.1708;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1708;natural_monument;yes;needleleaved
100734;PL.ZIPOP.1393.PP.2013052.1708;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1708;natural_monument;yes;needleleaved
100735;PL.ZIPOP.1393.PP.2013052.1708;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1708;natural_monument;yes;needleleaved
100736;PL.ZIPOP.1393.PP.2013052.1708;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1708;natural_monument;yes;needleleaved
100737;PL.ZIPOP.1393.PP.2013052.1708;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1708;natural_monument;yes;needleleaved
100738;PL.ZIPOP.1393.PP.2013052.1708;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1708;natural_monument;yes;needleleaved
100739;PL.ZIPOP.1393.PP.2013052.1708;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1708;natural_monument;yes;needleleaved
100741;PL.ZIPOP.1393.PP.2013052.1710;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1710;natural_monument;yes;broadleaved
100742;PL.ZIPOP.1393.PP.2013052.1710;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1710;natural_monument;yes;broadleaved
100743;PL.ZIPOP.1393.PP.2013052.1710;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1710;natural_monument;yes;broadleaved
100744;PL.ZIPOP.1393.PP.2013052.1710;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1710;natural_monument;yes;broadleaved
100745;PL.ZIPOP.1393.PP.2013052.1710;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1710;natural_monument;yes;broadleaved
100746;PL.ZIPOP.1393.PP.2013052.1710;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1710;natural_monument;yes;broadleaved
100747;PL.ZIPOP.1393.PP.2013052.1710;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1710;natural_monument;yes;broadleaved
100748;PL.ZIPOP.1393.PP.2013052.1710;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1710;natural_monument;yes;broadleaved
100749;PL.ZIPOP.1393.PP.2013052.1710;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1710;natural_monument;yes;broadleaved
100750;PL.ZIPOP.1393.PP.2013052.1710;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1710;natural_monument;yes;broadleaved
100751;PL.ZIPOP.1393.PP.2013052.1710;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1710;natural_monument;yes;broadleaved
100752;PL.ZIPOP.1393.PP.2013052.1710;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1710;natural_monument;yes;broadleaved
100753;PL.ZIPOP.1393.PP.2013052.1710;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1710;natural_monument;yes;broadleaved
100754;PL.ZIPOP.1393.PP.2013052.1711;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1711;natural_monument;yes;broadleaved
100755;PL.ZIPOP.1393.PP.2013052.1711;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1711;natural_monument;yes;broadleaved
100756;PL.ZIPOP.1393.PP.2013052.1711;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1711;natural_monument;yes;broadleaved
100757;PL.ZIPOP.1393.PP.2013052.1711;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1711;natural_monument;yes;broadleaved
100758;PL.ZIPOP.1393.PP.2013052.1711;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1711;natural_monument;yes;broadleaved
100759;PL.ZIPOP.1393.PP.2013052.1711;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1711;natural_monument;yes;broadleaved
100760;PL.ZIPOP.1393.PP.2013052.1711;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1711;natural_monument;yes;broadleaved
100761;PL.ZIPOP.1393.PP.2013052.1711;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1711;natural_monument;yes;broadleaved
100762;PL.ZIPOP.1393.PP.2013052.1711;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1711;natural_monument;yes;broadleaved
100763;PL.ZIPOP.1393.PP.2013052.1711;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1711;natural_monument;yes;broadleaved
100764;PL.ZIPOP.1393.PP.2013052.1711;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1711;natural_monument;yes;broadleaved
100765;PL.ZIPOP.1393.PP.2013052.1711;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1711;natural_monument;yes;broadleaved
100766;PL.ZIPOP.1393.PP.2013052.1711;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1711;natural_monument;yes;broadleaved
100767;PL.ZIPOP.1393.PP.2013052.1711;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1711;natural_monument;yes;broadleaved
100768;PL.ZIPOP.1393.PP.2013052.1711;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1711;natural_monument;yes;broadleaved
100769;PL.ZIPOP.1393.PP.2013052.1711;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1711;natural_monument;yes;broadleaved
100770;PL.ZIPOP.1393.PP.2013052.1711;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1711;natural_monument;yes;broadleaved
100771;PL.ZIPOP.1393.PP.2013052.1711;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1711;natural_monument;yes;broadleaved
100772;PL.ZIPOP.1393.PP.2013052.1712;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1712;natural_monument;yes;broadleaved
100773;PL.ZIPOP.1393.PP.2013052.1712;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1712;natural_monument;yes;broadleaved
100774;PL.ZIPOP.1393.PP.2013052.1712;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1712;natural_monument;yes;broadleaved
100775;PL.ZIPOP.1393.PP.2013052.1712;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1712;natural_monument;yes;broadleaved
100776;PL.ZIPOP.1393.PP.2013052.1712;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1712;natural_monument;yes;broadleaved
100777;PL.ZIPOP.1393.PP.2013052.1712;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1712;natural_monument;yes;broadleaved
100778;PL.ZIPOP.1393.PP.2013052.1712;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1712;natural_monument;yes;broadleaved
100779;PL.ZIPOP.1393.PP.2013052.1712;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1712;natural_monument;yes;broadleaved
100780;PL.ZIPOP.1393.PP.2013052.1712;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1712;natural_monument;yes;broadleaved
100781;PL.ZIPOP.1393.PP.2013052.1712;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1712;natural_monument;yes;broadleaved
100782;PL.ZIPOP.1393.PP.2013052.1712;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1712;natural_monument;yes;broadleaved
100783;PL.ZIPOP.1393.PP.2013052.1712;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1712;natural_monument;yes;broadleaved
100784;PL.ZIPOP.1393.PP.2013052.1712;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1712;natural_monument;yes;broadleaved
100785;PL.ZIPOP.1393.PP.2013052.1712;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1712;natural_monument;yes;broadleaved
100787;PL.ZIPOP.1393.PP.2013052.1715;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1715;natural_monument;yes;broadleaved
100788;PL.ZIPOP.1393.PP.2013052.1715;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1715;natural_monument;yes;broadleaved
100789;PL.ZIPOP.1393.PP.2013052.1715;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1715;natural_monument;yes;broadleaved
100790;PL.ZIPOP.1393.PP.2013052.1715;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1715;natural_monument;yes;broadleaved
100791;PL.ZIPOP.1393.PP.2013052.1715;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1715;natural_monument;yes;broadleaved
100792;PL.ZIPOP.1393.PP.2013052.1715;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1715;natural_monument;yes;broadleaved
100793;PL.ZIPOP.1393.PP.2013052.1716;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1716;natural_monument;yes;needleleaved
100794;PL.ZIPOP.1393.PP.2013052.1716;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1716;natural_monument;yes;needleleaved
100795;PL.ZIPOP.1393.PP.2013052.1716;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1716;natural_monument;yes;needleleaved
100796;PL.ZIPOP.1393.PP.2013052.1716;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1716;natural_monument;yes;needleleaved
100797;PL.ZIPOP.1393.PP.2013052.1716;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1716;natural_monument;yes;needleleaved
100798;PL.ZIPOP.1393.PP.2013052.1716;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1716;natural_monument;yes;needleleaved
100799;PL.ZIPOP.1393.PP.2013052.1716;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1716;natural_monument;yes;needleleaved
100800;PL.ZIPOP.1393.PP.2013052.1716;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1716;natural_monument;yes;needleleaved
100801;PL.ZIPOP.1393.PP.2013052.1716;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1716;natural_monument;yes;needleleaved
100802;PL.ZIPOP.1393.PP.2013052.1716;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1716;natural_monument;yes;needleleaved
100803;PL.ZIPOP.1393.PP.2013052.1716;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1716;natural_monument;yes;needleleaved
100804;PL.ZIPOP.1393.PP.2013052.1716;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1716;natural_monument;yes;needleleaved
100805;PL.ZIPOP.1393.PP.2013052.1716;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1716;natural_monument;yes;needleleaved
100806;PL.ZIPOP.1393.PP.2013052.1717;tree;;Wierzba biała ; Salix alba;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2013052.1717;natural_monument;yes;broadleaved
