wkt_geom,protected,denotation,ref:gid,ref:INSPIRE,natural,name,species:pl,species,url:crfop
Point (21.4003489661074866 53.88014765208722423),yes,natural_monument,121571,PL.ZIPOP.1393.PP.2810032.1162,stone,Bliźnięta,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2810032.1162
Point (21.20377524362869437 53.90220178963163278),yes,natural_monument,121572,PL.ZIPOP.1393.PP.2810032.1163,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2810032.1163
Point (21.32844955346059024 53.89111879022357243),yes,natural_monument,121573,PL.ZIPOP.1393.PP.2810032.1164,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2810032.1164
Point (21.25050735267102908 53.91197007812913711),yes,natural_monument,121574,PL.ZIPOP.1393.PP.2810032.1166,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2810032.1166
Point (21.46969891778058681 53.65329965280918856),yes,natural_monument,121575,PL.ZIPOP.1393.PP.2810042.1401,stone,1: Śpiący słoń,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2810042.1401
Point (21.47017498273584124 53.65332202401144457),yes,natural_monument,121576,PL.ZIPOP.1393.PP.2810042.1401,stone,1: Śpiący słoń,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2810042.1401
Point (21.46972630477691979 53.65314925386655887),yes,natural_monument,121577,PL.ZIPOP.1393.PP.2810042.1401,stone,1: Śpiący słoń,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2810042.1401
Point (21.4257783328109106 53.65702260856362216),yes,natural_monument,121670,PL.ZIPOP.1393.PP.2810042.1433,stone,Edward,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2810042.1433
Point (21.11052702529187286 53.87550922780611273),yes,natural_monument,121694,PL.ZIPOP.1393.PP.2810052.1778,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2810052.1778
Point (21.11052718186309463 53.87550931497861484),yes,natural_monument,121695,PL.ZIPOP.1393.PP.2810052.1779,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2810052.1779
Point (20.45012777455987063 53.3477652756883316),yes,natural_monument,121763,PL.ZIPOP.1393.PP.2811043.1170,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2811043.1170
Point (20.48336458924338643 53.37907495049478968),yes,natural_monument,121764,PL.ZIPOP.1393.PP.2811043.1171,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2811043.1171
Point (20.52059857575520496 53.41141893335986879),yes,natural_monument,121765,PL.ZIPOP.1393.PP.2811043.1173,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2811043.1173
Point (19.58227340953865081 53.40040816213072361),yes,natural_monument,122584,PL.ZIPOP.1393.PP.2812042.900,stone,1: Jan; 2: Kazimierz; 3: Adam,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2812042.900
Point (19.58230158792559905 53.40042241137109613),yes,natural_monument,122585,PL.ZIPOP.1393.PP.2812042.900,stone,1: Jan; 2: Kazimierz; 3: Adam,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2812042.900
Point (19.58237408858671458 53.40045424792706541),yes,natural_monument,122586,PL.ZIPOP.1393.PP.2812042.900,stone,1: Jan; 2: Kazimierz; 3: Adam,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2812042.900
Point (19.57520005120064965 53.38745003276288514),yes,natural_monument,122587,PL.ZIPOP.1393.PP.2812042.901,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2812042.901
Point (22.29737223012829617 54.19208608651962322),yes,natural_monument,122596,PL.ZIPOP.1393.PP.2813032.592,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2813032.592
Point (22.16700004115869405 54.11206109417280175),yes,natural_monument,122603,PL.ZIPOP.1393.PP.2813032.860,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2813032.860
Point (20.52424612335450149 53.82821008002568419),yes,natural_monument,122846,PL.ZIPOP.1393.PP.2814042.265,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2814042.265
Point (20.52427264945908192 53.82824993644991451),yes,natural_monument,122847,PL.ZIPOP.1393.PP.2814042.265,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2814042.265
Point (20.52429424586816964 53.82827960482090646),yes,natural_monument,122848,PL.ZIPOP.1393.PP.2814042.265,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2814042.265
