wkt_geom,protected,denotation,ref:gid,ref:INSPIRE,natural,name,species:pl,species,url:crfop
Point (21.18997266107087185 50.52304553410921528),yes,natural_monument,211101,PL.ZIPOP.1393.PP.2612062.6028,tree,,Klon pospolity,Acer platanoides,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2612062.6028
Point (21.24636855335508301 50.68663705879213666),yes,natural_monument,210808,PL.ZIPOP.1393.PP.2612012.6027,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2612012.6027
Point (21.24661210857544802 50.68654666571406864),yes,natural_monument,210807,PL.ZIPOP.1393.PP.2612012.6026,tree,,Buk pospolity,Fagus sylvatica,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2612012.6026
Point (21.24657057686891548 50.68574405688249129),yes,natural_monument,210806,PL.ZIPOP.1393.PP.2612012.6025,tree,,Jesion wyniosły,Fraxinus excelsior,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2612012.6025
Point (20.74787515613263622 50.69809658803972496),yes,natural_monument,209331,PL.ZIPOP.1393.PP.2604152.6024,tree,,Lipa szerokolistna,Tilia platyphyllos,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2604152.6024
Point (20.84345816788789918 50.65578598977939606),yes,natural_monument,209330,PL.ZIPOP.1393.PP.2604152.253,tree,,Lipa szerokolistna,Tilia platyphyllos,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2604152.253
Point (21.24518942283117084 51.00476920930649527),yes,natural_monument,207244,PL.ZIPOP.1393.PP.2611022.6023,tree,Dąb Siłacz,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2611022.6023
Point (21.48852777778395406 50.96113892905273701),yes,natural_monument,206435,PL.ZIPOP.1393.PP.2607032.6021,tree,Dionizy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2607032.6021
Point (20.4177899016591553 51.18685080797725107),yes,natural_monument,206142,PL.ZIPOP.1393.PP.2605033.681,tree,,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2605033.681
Point (20.41744692339931788 51.18690494557890958),yes,natural_monument,206141,PL.ZIPOP.1393.PP.2605033.681,tree,,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2605033.681
Point (20.41699409040103319 51.18708179611099496),yes,natural_monument,206140,PL.ZIPOP.1393.PP.2605033.681,tree,,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2605033.681
Point (21.37699761957448885 51.01315488215637828),yes,natural_monument,205494,PL.ZIPOP.1393.PP.2607053.6020,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2607053.6020
Point (20.07178790319490247 50.97023904279834028),yes,natural_monument,204212,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07231367165566382 50.97038390331079682),yes,natural_monument,204211,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07219572091114301 50.97037212246380733),yes,natural_monument,204210,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07218300929127963 50.97026555168987016),yes,natural_monument,204209,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07165368376758607 50.97039319904332899),yes,natural_monument,204208,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07168065860197004 50.97022815270206308),yes,natural_monument,204207,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07160871604259 50.97021594911317521),yes,natural_monument,204206,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07155728259122895 50.97020346736947971),yes,natural_monument,204205,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07165345903005615 50.97016057566614933),yes,natural_monument,204204,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07159444527214021 50.97004156598204361),yes,natural_monument,204203,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07147092080200679 50.97001040511064218),yes,natural_monument,204202,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07157289317580862 50.96999651599393388),yes,natural_monument,204201,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07161874706550719 50.96998323163524702),yes,natural_monument,204200,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07165917963654422 50.96996343023377563),yes,natural_monument,204199,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07166467996071191 50.96997957179391392),yes,natural_monument,204198,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07179154969176693 50.97015607018013839),yes,natural_monument,204197,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07191440604992039 50.97015818115306018),yes,natural_monument,204196,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07194116087032398 50.97020642173517047),yes,natural_monument,204195,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07197342077546054 50.97027719066730356),yes,natural_monument,204194,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07191790074108795 50.97030999430567277),yes,natural_monument,204193,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07242575312422517 50.97036353378745588),yes,natural_monument,204192,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.0719695580106503 50.97033218905252028),yes,natural_monument,204191,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07197082097190233 50.97038705043844686),yes,natural_monument,204190,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07191047112326387 50.97043285202001073),yes,natural_monument,204189,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07195454330807394 50.97056495229102779),yes,natural_monument,204188,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07197008041456954 50.9705776733601752),yes,natural_monument,204187,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07210430965147907 50.97062816587894929),yes,natural_monument,204186,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07228581061196238 50.97073309725038825),yes,natural_monument,204185,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07242725225549407 50.97087401861566036),yes,natural_monument,204184,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07300966045668389 50.97105280897741153),yes,natural_monument,204183,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07304623180906233 50.97108800550245888),yes,natural_monument,204182,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
Point (20.07306711639707331 50.97110400565938448),yes,natural_monument,204181,PL.ZIPOP.1393.PP.2613022.689,tree,Włodarscy,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.689
